,x,y,label
0,0.7033341133516997,-0.2260025402522901,1
1,0.680296201566535,0.3998738961556493,1
2,-0.8181527442554751,0.1474907671830437,1
3,-0.15381585927852556,0.8229435515611452,1
4,-0.015312231136062601,-0.7605605556535516,1
5,0.4311370662692129,0.8618534136999959,0
6,-0.7242686472374074,-0.021144651804853434,1
7,-0.03287433690017118,-0.85887148324969,0
8,-0.4020304487342225,0.8996683116358268,0
9,0.3595797216110245,-0.9324268669304144,0
10,0.9971335568000894,-0.07339054624635061,0
11,-0.7995697222418349,-0.08681716119691649,1
12,0.781640811608513,-0.15866162537026396,1
13,-1.0119175931360451,0.21800574351088914,0
14,0.06840385233526185,0.7770465842792054,1
15,0.6352306410757753,0.465033859949006,1
16,-0.2908765745251294,0.990979604700791,0
17,-0.891171684936339,-0.4068437689163223,0
18,0.8104333414684379,-0.5761378651916355,0
19,0.9454997505925625,0.43003005754658513,0
20,1.0080640157271419,0.19130966204609756,0
21,0.6180699092500417,-0.5252520175552104,1
22,0.5133887989453179,-0.869547874841834,0
23,0.5207185485086637,-0.878026576874993,0
24,0.27413124196585825,0.7771838969776722,1
25,0.8038865864739277,0.22495349519512836,1
26,-0.43548162232520576,-0.8600364348525533,0
27,-0.3235029176443613,-0.72197226787353,1
28,-0.6120333250322476,0.8216212687421312,0
29,0.8925534557318553,-0.45392495710682673,0
30,0.1083634170423244,1.0263324978889847,0
31,-0.9345043537219049,0.5317285977233305,0
32,0.7495625437266404,-0.44736225227605375,0
33,-0.8279827160912261,-0.042962211345574555,1
34,0.4127025817472139,0.5845862410780026,1
35,-0.4462216962274909,0.6737165453715341,1
36,0.7161628913289485,-0.7123453292861545,0
37,-0.9964935930562349,0.13764911860323586,0
38,-0.3657883558365213,-0.9337662467917229,0
39,-0.7395937442212277,0.19494052558085115,1
40,0.043319010583842646,0.7759588414182941,1
41,0.7573958992903648,0.03574455996837495,1
42,-0.7049100937506572,0.40299595429638185,1
43,0.8856603844345261,-0.599006112808937,0
44,-0.16855276176383233,1.0092487442287006,0
45,-0.16454681133172278,0.724458386897027,1
46,0.14138484231555384,-0.7396983144660542,1
47,0.7474813030404607,-0.7040823086473241,0
48,0.0015268436612405623,-0.9508876450976685,0
49,-0.9492323112249194,-0.0028656472502785225,0
50,-0.18414010693777144,0.837483401507006,1
51,-0.9443498813056346,0.2258079558697011,0
52,0.6139318042652536,0.45967861485623235,1
53,-0.4742351648966282,0.8136807443854506,0
54,-0.44585087171492627,-0.5902287404680189,1
55,-0.17972103594676958,0.8336624821709326,1
56,-0.6620975914428266,-0.39840266670734936,1
57,-1.0409574598440345,-0.2442298114481744,0
58,-0.3218815422518109,-0.7193480659546534,1
59,0.743422495007505,-0.36481895345146986,1
60,0.4470564316450676,0.8838251308476078,0
61,0.5168200375843139,0.8807494051386195,0
62,0.5826814543372532,-0.7629495719709107,0
63,0.06421708927772275,-0.8234198391920765,1
64,1.0308962990885322,-0.15633530811058083,0
65,-0.9231556217598038,0.05631954700540204,0
66,0.4687572789298959,-0.6535365164397376,1
67,0.32733721427696794,0.8017167924725219,1
68,0.6774216821597292,-0.5059240231750561,1
69,-0.17279070596631224,-0.7210907867963782,1
70,0.6483090556991311,-0.5459825146002301,1
71,-0.6399116202574445,-0.6209397979781907,1
72,0.1157586634310333,-0.9561309054850973,0
73,-0.8873696547108684,-0.4869043233832782,0
74,-0.9394666278100751,0.5870867781061975,0
75,-0.5944292714147974,-0.5587076084303759,1
76,0.5909160480693931,-0.6093522947282695,1
77,-0.7324811638252389,0.5876750859541309,0
78,0.5270024905195708,-0.6161396838891169,1
79,-0.0314244036279584,-1.013282450074977,0
80,0.16930210742242027,0.7279909290225599,1
81,0.9713387825103564,-0.15739528341650086,0
82,0.18680467701393727,-1.0257936633292988,0
83,0.11118559771154991,-0.813071175962819,1
84,0.7080514776649839,0.38650594738779315,1
85,-0.22095119746763475,-0.6729266918122351,1
86,0.376883826501423,0.8449849290969376,0
87,0.6977042566970826,-0.3943816672096619,1
88,-0.6132287354412835,0.773328740661742,0
89,-0.983854095773074,-0.10916202881604872,0
90,1.1126874106926563,0.26508225303785726,0
91,0.48903756110488783,0.8383065295612815,0
92,-0.7179233130339397,-0.5794951504965006,0
93,-0.5503317127657938,-0.5443010274125053,1
94,-0.5606595346083254,0.7319509912059287,0
95,-0.7709251077346442,-0.6432697205782094,0
96,0.7174878344785657,-0.627628596873937,0
97,0.458868333500981,-0.7318102680289824,1
98,0.9637610347976089,-0.12184188276690386,0
99,0.9932688018612709,-0.16218433807410762,0
100,-0.5230710317847684,-0.8629538581973782,0
101,-0.566871555746185,-0.821586631275251,0
102,-0.05382068293349135,-0.8019456134444305,1
103,-0.8950461149298009,0.09347076281269677,0
104,-0.923976499213475,0.38289156619138787,0
105,0.8701688973707324,0.25734549085999586,1
106,-0.0021143435991623685,-0.9965752369755632,0
107,0.1876627659983823,-0.7699128839891464,1
108,-0.24234851085945305,-0.9631675112968323,0
109,0.9904002810084658,0.4409939312490608,0
110,0.8363308787206161,-0.7128948856551734,0
111,0.8138212703753945,-0.5641355615216903,0
112,-0.19598350495561062,0.7657646057045987,1
113,-0.6037484403511059,0.5185192610269738,1
114,-0.8330387046335811,0.06623088216289044,1
115,-0.4402529149255324,-0.857150858066084,0
116,-0.33253884475045503,1.0247087009938323,0
117,0.12451339004308566,-0.8033278762714872,1
118,0.7407478630727308,0.16941555438666675,1
119,-1.088470283047805,-0.011123509936935082,0
120,-0.6716913154094987,0.3843748545278148,1
121,0.379512132623234,0.7143788102505613,1
122,0.3015140827665947,0.7166195267485228,1
123,-0.7918356465548052,-0.5437261529688169,0
124,0.03046531533688407,-1.0012746208132146,0
125,-0.6998176193855464,0.6933845696745614,0
126,0.6547890339297167,0.5255368023560671,1
127,0.364883426722695,-0.6528338570770988,1
128,0.3788806619950515,-0.7592281660499134,1
129,0.7734786741152025,0.016018595254577245,1
130,0.6561927792986483,0.3213310878952096,1
131,-0.3721932669417527,-0.9606558641505696,0
132,0.6729602089561302,-0.49865157956492595,1
133,-0.5572879613881268,0.5241257599877934,1
134,0.27838302564134976,-0.74680353601178,1
135,-0.1463138451026174,0.7115888070995896,1
136,0.66979997258111,0.978291729887683,0
137,-0.9991707876230925,-0.469932323538189,0
138,0.6950432114241034,-0.6614389276635486,0
139,0.47248153986235686,-0.6035422993384016,1
140,-0.06158866600419838,0.7360052016469512,1
141,0.5632751252714931,0.8765053095396186,0
142,-0.810493750857983,-0.2703850200355377,1
143,0.09695752924998799,-0.745724726904462,1
144,1.051365539032928,-0.1401133503548198,0
145,0.4661383478029239,0.8301069138404051,0
146,-0.15030286046808797,1.0365196690625469,0
147,0.08767682798619422,0.987101513430247,0
148,0.2619060480630645,0.9499142707856547,0
149,0.20618240119550849,-0.831812088180284,1
150,-0.14364869729638025,1.0319216813986487,0
151,0.935876459100347,0.393430528945694,0
152,-0.1472881485156757,-0.7855702250848707,1
153,-0.45046767221302336,0.6381674681361676,1
154,0.6399227336901119,0.5277267521314479,1
155,-0.6973698629131234,0.34069937660762173,1
156,0.779869405177057,-0.1492982775880144,1
157,-0.8575522397294868,0.4127373517920388,0
158,0.7321603551486511,0.27866914767672585,1
159,0.4704503764314649,0.6242593961795717,1
160,-0.9750771526918893,-0.07836654858940129,0
161,-0.7480531653796542,0.22554146436272815,1
162,0.8852714387804169,-0.5784853942154236,0
163,-0.7823524517748183,0.22281197704176436,1
164,0.09748930196748394,0.8191960868863103,1
165,0.9680190468072051,-0.3267594314644596,0
166,-0.19899016432582348,-0.7773772748132978,1
167,0.8614189285373225,0.49705612133214383,0
168,-0.6946552439412725,-0.3795575221745066,1
169,-0.9959047417532924,0.21144869008864528,0
170,0.6642668226200774,-0.661271450119298,1
171,-0.8064531614690288,0.6647067485227923,0
172,-0.6146227932177767,0.5497505895805611,1
173,-0.7513069141857319,0.28532204019657853,1
174,-0.29318118092452583,0.7067800853883887,1
175,-0.34690594740814396,0.917301010669668,0
176,-0.7675503223169133,0.6383222418354124,0
177,0.11600362960398519,-0.7772228501470704,1
178,-0.709851564770398,-0.6782525362601568,0
179,-0.08813017970061617,-0.9264571604667065,0
180,0.7841963867976895,0.5826868600205855,0
181,-0.74123890649739,-0.4825982079226988,1
182,-0.6264989726055484,-0.5663849662487921,1
183,-1.0465435320336096,-0.38365034788831864,0
184,-0.23528448008848762,1.0089430650921718,0
185,0.9557906666917985,-0.016005465954558554,0
186,-0.6112961602001791,-0.48670142272775263,1
187,0.6192498340157956,-0.7287801595730842,0
188,0.8102410685808725,-0.345062720720294,1
189,-0.5646046641200896,0.8492778606500891,0
190,-0.7138764789655159,0.05901420633061422,1
191,0.48363088713680213,-0.8238199292573707,0
192,-0.44674922979883996,-0.8667419913597979,0
193,0.4210853317312203,-0.9200674357418513,0
194,-0.6146884594814652,-0.8039326932313933,0
195,0.9729369640090242,-0.41439112413039514,0
196,-0.8955342867172611,-0.34766161497287773,0
197,-0.8331202765177277,-0.4816997305907971,0
198,0.7422517216882021,-0.34346590462034027,1
199,0.8251467089777221,-0.3155301333975047,1
200,-0.304915337971157,0.8106157698246497,1
201,0.7408678733285142,-0.09766638039336872,1
202,-0.7600911218204215,-0.34250267922652655,1
203,-0.6525028444686258,-0.7722012765309585,0
204,0.9896934194676272,0.38504260973161386,0
205,-0.40720794701558505,0.9175232627567153,0
206,0.4189865759571679,-0.8925630694810041,0
207,0.8381990414754477,0.056333973330167125,1
208,-0.7632356614691321,-0.3131687851626409,1
209,0.32633039577208944,0.9775975183210903,0
210,-0.6766794649463251,0.8629921586568736,0
211,-0.9484734067627609,0.3790587472811125,0
212,0.5425074866922136,-0.8833734239282232,0
213,-0.3382596420749877,-0.7340304293883937,1
214,-0.9570180367974016,0.2220292897516387,0
215,0.7946115441983982,0.7009231374268409,0
216,-0.2714511981325116,0.7604967994682827,1
217,-0.873532004178376,-0.5891797674265059,0
218,-0.54529092418586,0.6708735662729778,1
219,0.2068037602572492,-0.9975039433086689,0
220,0.09857503378659424,1.0136249796572132,0
221,0.05363189770281361,-0.7917474956113109,1
222,0.6191638224839285,0.7980180266875153,0
223,-0.4293834167686714,-0.6539765671277173,1
224,-0.6339093058416051,-0.6787383415587069,0
225,-0.05055495205605523,0.9283181844522076,0
226,-0.2971990511336462,-0.5927247061754456,1
